filename,top_x,top_y,bottom_x,bottom_y,pole_length
IMG_1151.JPG,1143.5,490.0,1188.7,835.0,347.95108
IMG_2470.JPG,,,,,
IMG_1179.JPG,1138.3,496.0,1191.5,835.0,343.14016
IMG_0501.JPG,1238.0,465.0,1258.3,1154.0,689.29808
IMG_2302.JPG,,,,,
IMG_3197.JPG,1043.1,516.0,1179.1,1101.0,600.59368
IMG_1970.JPG,,,,,
IMG_1964.JPG,,,,,
IMG_1031.JPG,1150.1,495.0,1192.3,816.0,323.75488
IMG_2538.JPG,1059.7,511.0,1105.3,709.0,203.17104
IMG_3140.JPG,1037.7,524.0,1168.1,1049.0,540.95589
IMG_0313.JPG,1232.5,466.0,1291.0,1180.0,716.39463
IMG_0475.JPG,1225.5,466.0,1282.6,994.0,531.07872
IMG_3168.JPG,1036.7,520.0,1174.4,1053.0,550.49905
IMG_2276.JPG,,,,,
IMG_0307.JPG,1240.2,461.0,1281.4,1193.0,733.16278
IMG_3381.JPG,1089.6,512.0,1249.4,1316.0,819.74269
IMG_2921.JPG,1042.4,515.0,1141.9,964.0,459.90353
IMG_2909.JPG,1042.6,515.0,1131.5,910.0,404.87315
IMG_1227.JPG,1140.2,489.0,1188.4,838.0,352.30739
IMG_0139.JPG,1248.4,468.0,1281.1,1236.0,768.69625
IMG_3356.JPG,1087.8,512.0,1245.1,1282.0,785.89482
IMG_0887.JPG,1159.0,478.0,1212.3,795.0,321.45482
IMG_2706.JPG,,,,,
IMG_2712.JPG,,,,,
IMG_2713.JPG,,,,,
IMG_2707.JPG,,,,,
IMG_1226.JPG,1133.0,496.0,1199.7,863.0,373.01381
IMG_0886.JPG,1158.8,477.0,1212.3,795.0,322.4694
IMG_3357.JPG,1094.1,513.0,1227.1,1286.0,784.35966
IMG_2908.JPG,1038.1,517.0,1138.1,907.0,402.62151
IMG_3380.JPG,1088.0,514.0,1249.4,1304.0,806.3273
IMG_2277.JPG,,,,,
IMG_3169.JPG,1026.8,524.0,1180.4,1044.0,542.20211
IMG_0312.JPG,1259.0,462.0,1260.0,1172.0,710.0007
IMG_2539.JPG,,,1106.2,718.0,
IMG_1030.JPG,1150.1,495.0,1192.3,816.0,323.75488
IMG_3141.JPG,1037.2,522.0,1158.7,1011.0,503.86181
IMG_1965.JPG,,,,,
IMG_1971.JPG,,,,,
IMG_3196.JPG,1038.5,517.0,1194.6,1118.0,620.9454
IMG_1795.JPG,,,,,
IMG_2303.JPG,,,,,
IMG_2465.JPG,,,,,
IMG_0266.JPG,1253.0,463.0,1252.0,1007.0,544.00092
IMG_1178.JPG,1134.7,498.0,1196.4,836.0,343.57708
IMG_2471.JPG,,,,,
IMG_0500.JPG,1234.1,465.0,1274.4,1151.0,687.18634
IMG_3021.JPG,1040.0,519.0,1156.0,979.0,474.40258
IMG_0528.JPG,1238.2,467.0,1256.3,1155.0,688.23905
IMG_1150.JPG,1155.7,493.0,1185.7,836.0,344.31718
IMG_0070.JPG,1256.3,471.0,1276.9,1216.0,745.28589
IMG_2667.JPG,,,,,
IMG_0716.JPG,1234.7,460.0,1248.3,949.0,489.18929
IMG_2883.JPG,1041.9,515.0,1125.2,872.0,366.60481
IMG_3237.JPG,1056.7,518.0,1212.6,1198.0,697.64214
IMG_1346.JPG,,,,,
IMG_2897.JPG,1035.2,515.0,1131.4,878.0,375.53205
IMG_1391.JPG,,,,,
IMG_0931.JPG,1167.2,492.0,1208.5,822.0,332.56813
IMG_2854.JPG,1040.1,516.0,1117.9,814.0,308.00548
IMG_0933.JPG,1158.3,444.0,1207.7,799.0,358.4204
IMG_1393.JPG,,,,,
IMG_1387.JPG,,,,,
IMG_2856.JPG,1048.6,581.0,1122.6,826.0,255.93897
IMG_3221.JPG,1050.2,514.0,1201.3,1156.0,659.53629
IMG_1436.JPG,,,,,
IMG_2659.JPG,,,,,
IMG_2881.JPG,1042.6,514.0,1125.3,868.0,363.52602
IMG_1344.JPG,,,,,
IMG_3235.JPG,1054.7,517.0,1202.2,1155.0,654.82905
IMG_2665.JPG,,,,,
IMG_0072.JPG,1262.0,471.0,1263.0,1033.0,562.00089
IMG_3209.JPG,1046.6,516.0,1185.6,1134.0,633.44717
IMG_2498.JPG,,,,,
IMG_1152.JPG,1150.4,495.0,1188.5,838.0,345.10889
IMG_1634.JPG,,,,,
IMG_3023.JPG,1038.6,520.0,1167.9,1015.0,511.60214
IMG_2329.JPG,,,,,
IMG_2467.JPG,,,,,
IMG_2301.JPG,,,,,
IMG_1608.JPG,,,,,
IMG_0502.JPG,1230.3,468.0,1287.5,1174.0,708.31554
IMG_2473.JPG,,,,,
IMG_0264.JPG,1253.0,463.0,1253.0,1024.0,561.0
IMG_3194.JPG,1064.2,602.0,1176.1,1095.0,505.54301
IMG_1797.JPG,,,,,
IMG_1967.JPG,,,,,
IMG_0338.JPG,1230.6,467.0,1284.8,968.0,503.92144
IMG_3143.JPG,1036.2,522.0,1165.9,1024.0,518.4958
IMG_1754.JPG,,,,,
IMG_1032.JPG,1144.9,491.0,1195.0,815.0,327.85691
IMG_2513.JPG,,,,,
IMG_2275.JPG,,,,,
IMG_0476.JPG,1249.0,464.0,1250.0,1104.0,640.00078
IMG_0310.JPG,1244.5,463.0,1264.2,1192.0,729.26581
IMG_2088.JPG,,,,,
IMG_2922.JPG,1041.1,516.0,1136.7,926.0,420.99691
IMG_3382.JPG,1079.0,516.0,1185.4,916.0,413.88967
IMG_3355.JPG,1082.7,519.0,1256.1,1275.0,775.6364
IMG_0884.JPG,1173.8,491.0,1208.2,800.0,310.91087
IMG_1224.JPG,1156.6,492.0,1183.5,862.0,370.97575
IMG_2739.JPG,1048.0,517.0,1097.8,714.0,203.20831
IMG_0648.JPG,1233.4,468.0,1262.7,1058.0,590.72739
IMG_0890.JPG,1155.8,453.0,1212.2,797.0,348.58008
IMG_3341.JPG,1089.4,513.0,1234.1,1259.0,759.90669
IMG_2711.JPG,,,,,
IMG_2705.JPG,,,,,
IMG_0674.JPG,1230.7,468.0,1257.6,971.0,503.72082
IMG_0675.JPG,1229.3,469.0,1261.4,966.0,498.03722
IMG_1219.JPG,1135.7,492.0,1198.2,867.0,380.17069
IMG_2710.JPG,,,,,
IMG_2738.JPG,1048.0,517.0,1098.1,711.0,200.35379
IMG_3340.JPG,1086.6,513.0,1241.7,1254.0,757.04405
IMG_1557.JPG,,,,,
IMG_0891.JPG,1166.3,493.0,1210.8,793.0,303.27612
IMG_0649.JPG,1232.7,469.0,1263.6,1043.0,574.83013
IMG_0885.JPG,1176.0,447.0,1205.1,803.0,357.1886
IMG_3354.JPG,1091.7,517.0,1279.7,1504.0,1004.74234
IMG_1225.JPG,1137.4,494.0,1194.4,864.0,374.37283
IMG_2923.JPG,1048.3,514.0,1137.1,926.0,421.45124
IMG_3383.JPG,1110.6,581.0,1187.5,1100.0,524.675
IMG_2260.JPG,,,,,
IMG_0477.JPG,1237.5,464.0,1256.2,1152.0,688.25239
IMG_0311.JPG,1239.3,465.0,1279.2,1184.0,720.10511
IMG_2274.JPG,,,,,
IMG_1755.JPG,,,,,
IMG_3142.JPG,1037.0,522.0,1172.0,1062.0,556.61926
IMG_1033.JPG,1145.9,493.0,1197.7,845.0,355.78735
IMG_1027.JPG,1151.2,494.0,1193.0,812.0,320.72895
IMG_1966.JPG,,,,,
IMG_1796.JPG,,,,,
IMG_3195.JPG,1063.2,600.0,1145.8,920.0,330.48332
IMG_0503.JPG,1234.9,466.0,1270.2,1155.0,689.90116
IMG_0265.JPG,1253.0,462.0,1254.0,1037.0,575.00087
IMG_2472.JPG,,,,,
IMG_2466.JPG,,,,,
IMG_1609.JPG,,,,,
IMG_2300.JPG,,,,,
IMG_2328.JPG,,,,,
IMG_0259.JPG,1240.1,464.0,1294.8,1218.0,755.97917
IMG_1147.JPG,1144.0,494.0,1188.5,833.0,341.90202
IMG_1153.JPG,1150.4,495.0,1187.1,834.0,340.97787
IMG_3022.JPG,1040.1,516.0,1153.7,989.0,486.44911
IMG_2499.JPG,,,,,
IMG_0067.JPG,1250.6,470.0,1291.8,1196.0,727.1634
IMG_2181 (1).JPG,,,,,
IMG_0715.JPG,1224.7,469.0,1266.0,920.0,452.88535
IMG_0073.JPG,1251.8,471.0,1291.4,1201.0,731.07038
IMG_2664.JPG,,,,,
IMG_1345.JPG,,,,,
IMG_3234.JPG,1055.4,520.0,1206.0,1181.0,677.94754
IMG_1437.JPG,,,,,
IMG_3220.JPG,1049.8,514.0,1201.3,1158.0,661.58286
IMG_2880.JPG,1054.4,514.0,1117.9,865.0,356.68697
IMG_2658.JPG,,,,,
IMG_2857.JPG,1037.0,517.0,1121.9,831.0,325.26564
IMG_0098.JPG,1249.3,470.0,1286.8,1201.0,731.96014
IMG_0932.JPG,1169.8,491.0,1203.4,802.0,312.81343
IMG_1392.JPG,,,,,
IMG_2682.JPG,,,,,
IMG_0095.JPG,1254.9,468.0,1275.6,1214.0,746.28624
IMG_2641.JPG,,,,,
IMG_2899.JPG,1035.7,517.0,1134.3,888.0,383.88908
IMG_3239.JPG,1060.1,516.0,1209.9,1187.0,687.50831
IMG_1412.JPG,,,,,
IMG_3211.JPG,1046.0,522.0,1185.2,1097.0,591.60539
IMG_0718.JPG,1230.2,469.0,1256.0,934.0,465.71672
IMG_2669.JPG,,,,,
IMG_2494.JPG,,,,,
IMG_1823.JPG,,,,,
IMG_2325.JPG,,,,,
IMG_2443.JPG,,,,,
IMG_0240.JPG,1246.5,463.0,1266.8,1218.0,755.27432
IMG_2331.JPG,,,,,
IMG_0526.JPG,1227.1,468.0,1281.1,1000.0,534.73169
IMG_1610.JPG,,,,,
IMG_1176.JPG,1143.9,489.0,1188.5,838.0,351.84143
IMG_1943.JPG,,,,,
IMG_2251.JPG,,,,,
IMG_0334.JPG,1245.7,465.0,1265.7,1169.0,704.28537
IMG_2523.JPG,,,1095.9,669.0,
IMG_0452.JPG,1237.5,460.0,1261.7,1148.0,688.42457
IMG_1994.JPG,,,,,
IMG_3173.JPG,1032.0,522.0,1185.8,1057.0,556.68099
IMG_0308.JPG,1240.0,460.0,1280.9,1198.0,739.13286
IMG_3167.JPG,1035.0,518.0,1170.0,1042.0,541.11543
IMG_2279.JPG,,,,,
IMG_0693.JPG,1235.9,468.0,1250.0,964.0,496.19968
IMG_0863.JPG,1181.4,490.0,1207.1,803.0,314.05489
IMG_2906.JPG,1038.1,517.0,1135.8,898.0,393.33022
IMG_0122.JPG,1247.3,472.0,1286.3,1232.0,760.99929
IMG_2735.JPG,1059.9,519.0,1094.1,705.0,189.12932
IMG_0644.JPG,1228.6,467.0,1281.0,1090.0,625.19882
IMG_0650.JPG,1225.5,443.0,1274.1,1021.0,580.03389
IMG_0888.JPG,1175.9,446.0,1204.2,804.0,359.11471
IMG_3359.JPG,1105.5,546.0,1190.2,1118.0,578.23971
IMG_2709.JPG,,,,,
IMG_1200.JPG,1128.5,497.0,1207.2,861.0,372.3948
IMG_3365.JPG,1089.5,507.0,1247.1,1299.0,807.52355
IMG_3364.JPG,1089.7,511.0,1243.7,1306.0,809.77813
IMG_1201.JPG,1149.5,488.0,1188.9,864.0,378.05823
IMG_2708.JPG,,,,,
IMG_3358.JPG,1088.0,513.0,1244.8,1284.0,786.77949
IMG_0889.JPG,1160.9,447.0,1211.0,798.0,354.56202
IMG_2734.JPG,,,1056.4,729.0,
IMG_0645.JPG,1231.7,448.0,1266.6,1084.0,636.95907
IMG_2907.JPG,1037.8,517.0,1138.2,902.0,397.85676
IMG_0862.JPG,1181.4,490.0,1206.9,801.0,312.04867
IMG_0692.JPG,1226.3,420.0,1256.3,956.0,536.83802
IMG_2085.JPG,,,,,
IMG_0309.JPG,1245.4,463.0,1265.6,1190.0,727.27959
IMG_2278.JPG,,,,,
IMG_3166.JPG,1055.9,589.0,1154.6,1045.0,466.55796
IMG_3172.JPG,1036.1,521.0,1174.2,1063.0,559.3129
IMG_1003.JPG,1145.3,491.0,1200.5,831.0,344.43979
IMG_2522.JPG,,,,,
IMG_0335.JPG,1239.0,467.0,1276.0,1170.0,703.97234
IMG_1995.JPG,,,,,
IMG_0453.JPG,1227.4,460.0,1273.3,944.0,486.16696
IMG_2250.JPG,,,,,
IMG_1942.JPG,,,,,
IMG_1605.JPG,,,,,
IMG_1177.JPG,1160.2,490.0,1182.1,838.0,348.68479
IMG_0241.JPG,1250.4,463.0,1271.4,1220.0,757.29005
IMG_0527.JPG,1251.0,466.0,1254.0,1156.0,690.00652
IMG_2330.JPG,,,,,
IMG_2324.JPG,,,,,
IMG_2442.JPG,,,,,
IMG_2495.JPG,,,,,
IMG_0719.JPG,1216.0,453.0,1272.1,853.0,403.91907
IMG_3210.JPG,1047.6,523.0,1181.1,1094.0,586.39393
IMG_2668.JPG,,,,,
IMG_1413.JPG,,,,,
IMG_0043.JPG,1253.1,471.0,1292.5,1199.0,729.0673
IMG_2898.JPG,1029.9,523.0,1136.5,875.0,367.7733
IMG_2640.JPG,,,,,
IMG_3238.JPG,1047.5,517.0,1223.2,1140.0,647.31431
IMG_2873.JPG,1045.8,509.0,1119.2,857.0,355.65025
IMG_0094.JPG,1253.6,468.0,1273.7,1214.0,746.27138
IMG_2683.JPG,,,,,
IMG_2859.JPG,1049.4,516.0,1122.1,843.0,334.98279
IMG_2681.JPG,,,,,
IMG_1388.JPG,,,,,
IMG_0096.JPG,1253.7,469.0,1273.4,1215.0,746.2592
IMG_0914.JPG,1210.1,700.0,1197.0,806.0,106.80569
IMG_1439.JPG,,,,,
IMG_2642.JPG,,,,,
IMG_1363.JPG,,,1162.5,688.0,
IMG_3212.JPG,1046.3,521.0,1186.8,1092.0,588.0373
IMG_1411.JPG,,,,,
IMG_0069.JPG,1255.7,471.0,1275.8,1216.0,745.27105
IMG_2497.JPG,,,,,
IMG_2332.JPG,,,,,
IMG_0525.JPG,1234.0,467.0,1270.1,1155.0,688.94721
IMG_1149.JPG,1145.0,495.0,1190.5,833.0,341.04574
IMG_2326.JPG,,,,,
IMG_1607.JPG,,,,,
IMG_2468.JPG,,,,,
IMG_1175.JPG,1140.9,496.0,1191.8,835.0,342.79362
IMG_3004.JPG,1037.6,520.0,1158.0,981.0,476.44459
IMG_1798.JPG,,,,,
IMG_1968.JPG,,,,,
IMG_0337.JPG,1244.0,466.0,1264.0,1170.0,704.28388
IMG_1029.JPG,1145.0,496.0,1196.6,814.0,322.15173
IMG_2520.JPG,,,,,
IMG_2252.JPG,,,,,
IMG_1773.JPG,,,,,
IMG_3164.JPG,1037.2,524.0,1175.2,1071.0,564.14006
IMG_3170.JPG,1058.2,603.0,1171.5,1056.0,466.94171
IMG_0479.JPG,1244.0,466.0,1245.0,992.0,526.00095
IMG_2087.JPG,,,,,
IMG_2905.JPG,1042.1,516.0,1139.8,935.0,430.23381
IMG_0860.JPG,1195.0,482.0,1198.0,836.0,354.01271
IMG_0647.JPG,1231.2,446.0,1266.6,1066.0,621.01099
IMG_1559.JPG,,,,,
IMG_0121.JPG,1246.9,472.0,1285.8,1231.0,759.99692
IMG_2736.JPG,,,1095.4,703.0,
IMG_1203.JPG,1139.1,490.0,1190.0,839.0,352.68447
IMG_1202.JPG,1128.5,497.0,1207.4,862.0,373.41845
IMG_1558.JPG,,,,,
IMG_0646.JPG,1232.5,468.0,1267.5,1081.0,613.99957
IMG_2737.JPG,1043.8,518.0,1098.9,707.0,196.89073
IMG_0120.JPG,1247.1,472.0,1288.0,1229.0,758.10599
IMG_0861.JPG,1183.7,449.0,1203.8,803.0,354.57302
IMG_2904.JPG,1055.4,532.0,1131.0,895.0,370.78572
IMG_0691.JPG,1221.6,426.0,1266.5,946.0,521.93424
IMG_2086.JPG,,,,,
IMG_0478.JPG,1230.7,466.0,1285.7,1181.0,717.11136
IMG_3171.JPG,1051.3,577.0,1171.6,1054.0,491.94363
IMG_3165.JPG,1038.9,520.0,1165.5,1043.0,538.09474
IMG_1772.JPG,,,,,
IMG_2253.JPG,,,,,
IMG_2521.JPG,,,1095.4,660.0,
IMG_1028.JPG,1141.6,496.0,1198.8,812.0,321.13679
IMG_0336.JPG,1235.1,466.0,1291.9,1166.0,702.29579
IMG_1969.JPG,,,,,
IMG_1799.JPG,,,,,
IMG_1941.JPG,,,,,
IMG_2284.JPG,,,,,
IMG_1174.JPG,1133.9,496.0,1197.0,835.0,344.83008
IMG_3005.JPG,1040.9,517.0,1152.6,980.0,476.26517
IMG_1606.JPG,,,,,
IMG_2469.JPG,,,,,
IMG_1148.JPG,1150.2,493.0,1187.2,835.0,343.99438
IMG_2327.JPG,,,,,
IMG_0530.JPG,1234.1,468.0,1269.3,1156.0,688.89978
IMG_0524.JPG,1230.6,468.0,1283.3,1148.0,682.03942
IMG_0242.JPG,1254.6,464.0,1245.1,863.0,399.11351
IMG_2496.JPG,,,,,
IMG_0068.JPG,1252.8,471.0,1289.5,1232.0,761.88466
IMG_3213.JPG,1046.8,519.0,1194.3,1137.0,635.35363
IMG_2643.JPG,,,,,
IMG_2657.JPG,,,,,
IMG_1438.JPG,,,,,
IMG_0915.JPG,1165.4,493.0,1211.3,821.0,331.18881
IMG_0097.JPG,1250.1,469.0,1288.1,1210.0,741.97303
IMG_1389.JPG,,,,,
IMG_2858.JPG,1042.5,516.0,1121.2,835.0,328.57657
IMG_2874.JPG,1040.2,520.0,1123.3,849.0,339.34093
IMG_2860.JPG,1038.9,515.0,1127.3,840.0,336.8031
IMG_0911.JPG,1161.9,444.0,1208.0,802.0,360.95715
IMG_0939.JPG,1174.6,450.0,1196.0,807.0,357.64056
IMG_2690.JPG,,,,,
IMG_2684.JPG,,,,,
IMG_0093.JPG,1258.0,467.0,1259.0,1024.0,557.0009
IMG_3217.JPG,1047.5,518.0,1195.2,1113.0,613.07019
IMG_2109.JPG,,,,,
IMG_1366.JPG,,,,,
IMG_1414.JPG,,,,,
IMG_0722.JPG,1219.9,446.0,1267.4,883.0,439.5788
IMG_0044.JPG,1255.8,471.0,1286.5,1238.0,767.61436
IMG_0050.JPG,1244.2,545.0,1298.0,997.0,455.18929
IMG_2492.JPG,,,,,
IMG_0285.JPG,1246.9,462.0,1267.6,1192.0,730.29336
IMG_3001.JPG,1041.7,518.0,1150.4,977.0,471.69554
IMG_2451.JPG,,,,,
IMG_3029.JPG,1039.5,520.0,1156.8,989.0,483.43413
IMG_2323.JPG,,,,,
IMG_2445.JPG,,,,,
IMG_2280.JPG,,,,,
IMG_2519.JPG,,,1096.2,673.0,
IMG_1010.JPG,1147.7,496.0,1195.8,807.0,314.69612
IMG_1776.JPG,,,,,
IMG_3161.JPG,1039.8,517.0,1155.9,1033.0,528.8975
IMG_1004.JPG,1155.1,494.0,1193.1,836.0,344.10298
IMG_0332.JPG,1239.2,463.0,1275.3,1168.0,705.92328
IMG_1992.JPG,,,,,
IMG_0454.JPG,1227.4,461.0,1288.4,1143.0,684.72447
IMG_3149.JPG,1032.0,522.0,1180.9,1040.0,538.9833
IMG_2257.JPG,,,,,
IMG_2900.JPG,1037.7,516.0,1132.5,880.0,376.14171
IMG_0865.JPG,1167.2,444.0,1213.1,797.0,355.96488
IMG_0695.JPG,1234.7,425.0,1250.5,986.0,561.2221
IMG_2928.JPG,1060.1,601.0,1145.7,930.0,339.95005
IMG_0859.JPG,1189.8,454.0,1201.0,802.0,348.17933
IMG_3388.JPG,1090.2,513.0,1252.0,1341.0,843.6435
IMG_3363.JPG,1093.5,508.0,1244.4,1302.0,808.20049
IMG_0118.JPG,1247.7,472.0,1284.9,1226.0,754.91647
IMG_1560.JPG,,,,,
IMG_3377.JPG,1089.2,512.0,1244.9,1315.0,817.94916
IMG_2733.JPG,,,,,
IMG_2732.JPG,,,,,
IMG_0643.JPG,1228.4,468.0,1281.7,1084.0,618.30725
IMG_0119.JPG,1248.5,472.0,1280.7,1222.0,750.6924
IMG_3376.JPG,1088.5,512.0,1252.9,1338.0,842.1913
IMG_1561.JPG,,,,,
IMG_3362.JPG,1107.8,593.0,1236.8,1306.0,724.56592
IMG_2929.JPG,1038.3,517.0,1143.1,931.0,427.06181
IMG_3389.JPG,1087.9,512.0,1259.2,1330.0,835.73257
IMG_0694.JPG,1232.3,423.0,1247.2,986.0,563.19556
IMG_0864.JPG,1177.8,445.0,1207.0,802.0,358.19171
IMG_2901.JPG,1038.2,516.0,1142.4,917.0,414.30773
IMG_2256.JPG,,,,,
IMG_3148.JPG,1040.7,519.0,1152.6,1032.0,525.06379
IMG_1987.JPG,,,,,
IMG_2524.JPG,,,1096.2,674.0,
IMG_0333.JPG,1230.6,467.0,1286.3,991.0,526.94881
IMG_0455.JPG,1231.6,463.0,1269.6,1148.0,686.05547
IMG_1993.JPG,,,,,
IMG_1005.JPG,1154.7,494.0,1190.3,806.0,314.03117
IMG_1011.JPG,1147.5,495.0,1196.3,810.0,318.74561
IMG_2518.JPG,,,,,
IMG_1777.JPG,,,,,
IMG_0482.JPG,1230.2,467.0,1287.5,1174.0,709.31882
IMG_1944.JPG,,,,,
IMG_2281.JPG,,,,,
IMG_2322.JPG,,,,,
IMG_2444.JPG,,,,,
IMG_2450.JPG,,,,,
IMG_3028.JPG,1046.2,518.0,1152.5,1023.0,516.07371
IMG_3000.JPG,1038.8,520.0,1157.3,974.0,469.20623
IMG_1171.JPG,1161.6,497.0,1182.0,836.0,339.6121
IMG_0290.JPG,1232.1,465.0,1284.8,894.0,432.21568
IMG_0284.JPG,1243.7,463.0,1276.9,1187.0,724.76202
IMG_2493.JPG,,,,,
IMG_1824.JPG,,,,,
IMG_0045.JPG,1264.5,470.0,1254.8,866.0,396.11843
IMG_1415.JPG,,,,,
IMG_3216.JPG,1054.6,503.0,1143.8,989.0,494.12037
IMG_1367.JPG,,,1152.4,694.0,
IMG_0092.JPG,1265.7,467.0,1249.6,828.0,361.35729
IMG_2685.JPG,,,,,
IMG_0938.JPG,1169.5,493.0,1202.3,805.0,313.7227
IMG_2691.JPG,,,,,
IMG_2849.JPG,1039.6,515.0,1115.1,805.0,299.68859
IMG_2861.JPG,1047.9,513.0,1116.8,844.0,338.09147
IMG_0910.JPG,1163.9,491.0,1211.4,798.0,310.64662
IMG_2875.JPG,1040.8,510.0,1124.0,861.0,360.70842
IMG_0912.JPG,1151.0,451.0,1210.9,796.0,350.16062
IMG_2877.JPG,1043.3,516.0,1131.9,886.0,380.46579
IMG_2687.JPG,,,,,
IMG_2693.JPG,,,,,
IMG_1417.JPG,,,,,
IMG_1371.JPG,,,1147.3,697.0,
IMG_1365.JPG,,,1161.5,690.0,
IMG_3214.JPG,1045.5,518.0,1200.0,1140.0,640.90112
IMG_2644.JPG,,,,,
IMG_0047.JPG,1256.3,472.0,1279.4,1244.0,772.3441
IMG_0721.JPG,1223.6,444.0,1262.8,901.0,458.67496
IMG_2136.JPG,,,,,
IMG_2491.JPG,,,,,
IMG_0286.JPG,1237.7,460.0,1296.7,1189.0,731.39097
IMG_1198.JPG,1161.1,532.0,1183.1,838.0,306.79011
IMG_1173.JPG,1155.7,493.0,1184.7,835.0,343.22816
IMG_3002.JPG,1040.0,519.0,1153.0,978.0,472.69273
IMG_2308.JPG,,,,,
IMG_2446.JPG,,,,,
IMG_1629.JPG,,,,,
IMG_0523.JPG,1227.7,468.0,1280.9,1154.0,688.0581
IMG_2452.JPG,,,,,
IMG_3189.JPG,1037.8,520.0,1177.5,1067.0,564.55011
IMG_0480.JPG,1237.4,465.0,1256.9,1153.0,688.27813
IMG_2283.JPG,,,,,
IMG_1007.JPG,1148.2,488.0,1198.2,835.0,350.58942
IMG_1775.JPG,,,,,
IMG_3162.JPG,1038.5,526.0,1162.8,1031.0,520.07102
IMG_2254.JPG,,,,,
IMG_1749.JPG,,,,,
IMG_1991.JPG,,,,,
IMG_0457.JPG,1233.9,461.0,1263.3,1150.0,689.62459
IMG_0331.JPG,1239.3,466.0,1276.3,1168.0,702.97096
IMG_0866.JPG,1185.9,492.0,1203.9,804.0,312.51861
IMG_2903.JPG,1040.1,516.0,1141.3,928.0,424.25779
IMG_0696.JPG,1227.4,466.0,1255.3,959.0,493.78994
IMG_3360.JPG,1091.2,512.0,1233.8,1301.0,801.77982
IMG_0669.JPG,1229.0,420.0,1259.0,962.0,542.83091
IMG_2730.JPG,,,1088.2,686.0,
IMG_2731.JPG,,,1092.5,686.0,
IMG_0668.JPG,1219.0,430.0,1274.1,915.0,488.11666
IMG_3361.JPG,1090.0,511.0,1244.3,1304.0,807.8751
IMG_1562.JPG,,,,,
IMG_0697.JPG,1224.8,466.0,1265.0,960.0,495.63175
IMG_2902.JPG,1039.1,516.0,1141.4,920.0,416.74621
IMG_0867.JPG,1184.5,493.0,1204.2,802.0,309.62807
IMG_0456.JPG,1228.0,464.0,1282.2,1145.0,683.15341
IMG_1990.JPG,,,,,
IMG_1748.JPG,,,,,
IMG_2255.JPG,,,,,
IMG_3163.JPG,1037.7,524.0,1164.9,1036.0,527.55922
IMG_1774.JPG,,,,,
IMG_1006.JPG,1152.0,494.0,1197.4,840.0,348.95942
IMG_2282.JPG,,,,,
IMG_0481.JPG,1238.4,465.0,1256.6,1153.0,688.239
IMG_3188.JPG,1038.7,523.0,1186.0,1102.0,597.46072
IMG_2447.JPG,,,,,
IMG_3017.JPG,1039.0,519.0,1151.0,974.0,468.57548
IMG_1172.JPG,1150.0,495.0,1188.2,838.0,345.11753
IMG_3003.JPG,1039.5,520.0,1154.2,979.0,473.12637
IMG_1199.JPG,1141.4,490.0,1189.4,838.0,351.2983
IMG_0287.JPG,1234.1,462.0,1287.0,961.0,501.80324
IMG_2490.JPG,,,,,
IMG_0046.JPG,1261.0,471.0,1262.0,999.0,528.00095
IMG_2137.JPG,,,,,
IMG_0720.JPG,1218.7,449.0,1272.1,898.0,452.16735
IMG_2645.JPG,,,,,
IMG_1364.JPG,,,,,
IMG_3215.JPG,1048.5,517.0,1197.6,1144.0,644.48922
IMG_1416.JPG,,,,,
IMG_1370.JPG,,,1158.1,694.0,
IMG_2692.JPG,,,,,
IMG_2686.JPG,,,,,
IMG_2876.JPG,1039.9,516.0,1124.7,849.0,343.63715
IMG_0907.JPG,1171.9,492.0,1206.9,806.0,315.94001
IMG_0913.JPG,1212.8,706.0,1195.1,808.0,103.51804
IMG_2187.JPG,,,,,
IMG_0790.JPG,1201.6,487.0,1220.5,835.0,348.50974
IMG_2805.JPG,1060.8,516.0,1098.7,787.0,273.6381
IMG_2811.JPG,1058.2,521.0,1128.8,784.0,272.30747
IMG_0960.JPG,,,,,
IMG_0021.JPG,1247.9,555.0,1300.9,995.0,443.18055
IMG_2636.JPG,,,,,
IMG_1459.JPG,,,,,
IMG_3266.JPG,1093.5,599.0,1217.0,1196.0,609.62681
IMG_1317.JPG,1132.7,494.0,1179.3,774.0,283.86062
IMG_1465.JPG,,,,,
IMG_1868.JPG,,,,,
IMG_1129.JPG,1156.2,495.0,1185.7,839.0,345.25882
IMG_0237.JPG,1246.5,464.0,1266.9,1222.0,758.27531
IMG_2420.JPG,,,,,
IMG_2346.JPG,,,,,
IMG_0551.JPG,1231.7,468.0,1267.9,1123.0,656.00016
IMG_2352.JPG,,,,,
IMG_3070.JPG,1040.1,516.0,1167.2,1050.0,548.9215
IMG_1101.JPG,1147.1,493.0,1189.8,858.0,367.48987
IMG_0380.JPG,1236.6,463.0,1274.9,1172.0,710.03582
IMG_1920.JPG,,,,,
IMG_2232.JPG,,,,,
IMG_0431.JPG,1232.4,467.0,1267.7,1139.0,672.92947
IMG_3138.JPG,1037.9,531.0,1158.1,1014.0,497.73365
IMG_2226.JPG,,,,,
IMG_2540.JPG,1057.4,508.0,1106.7,712.0,209.87526
IMG_0357.JPG,1244.4,463.0,1264.1,1170.0,707.27371
IMG_2568.JPG,,,1117.7,739.0,
IMG_1707.JPG,,,,,
